2/12/2023 15:48,24.28,58.00,1.27

2/12/2023 16:03,24.19,58.00,1.27

2/12/2023 16:18,24.39,57.00,1.31

2/12/2023 16:33,24.52,57.00,1.32

2/12/2023 16:48,24.55,56.00,1.36

2/12/2023 17:03,24.28,57.00,1.30

2/12/2023 17:18,24.00,57.00,1.28

2/12/2023 17:33,23.68,58.00,1.23

2/12/2023 17:48,23.46,58.00,1.21

2/12/2023 18:03,23.33,58.00,1.20

2/12/2023 18:18,23.16,59.00,1.16

2/12/2023 18:33,23.07,59.00,1.16

2/12/2023 18:48,23.02,59.00,1.15

2/12/2023 19:03,22.94,59.00,1.15

2/12/2023 19:18,22.88,59.00,1.14

2/12/2023 19:33,22.88,59.00,1.14

2/12/2023 19:48,22.85,59.00,1.14

2/12/2023 20:03,22.85,60.00,1.11

2/12/2023 20:18,22.79,60.00,1.11

2/12/2023 20:33,22.78,60.00,1.11

2/12/2023 20:48,22.78,60.00,1.11

2/12/2023 21:03,22.76,60.00,1.11

2/12/2023 21:18,22.75,60.00,1.11

2/12/2023 21:33,22.75,60.00,1.11

2/12/2023 21:48,22.76,60.00,1.11

2/12/2023 22:03,22.72,60.00,1.10

2/12/2023 22:18,22.68,60.00,1.10

2/12/2023 22:33,22.59,61.00,1.07

2/12/2023 22:48,22.55,62.00,1.04

2/12/2023 23:03,22.41,63.00,1.00

2/12/2023 23:18,22.28,63.00,0.99

2/12/2023 23:33,22.15,64.00,0.96

2/12/2023 23:48,22.07,64.00,0.96

2/13/2023 00:03,21.96,64.00,0.95

2/13/2023 00:18,22.03,64.00,0.95

2/13/2023 00:33,22.17,64.00,0.96

2/13/2023 00:48,22.21,63.00,0.99

2/13/2023 01:03,22.25,63.00,0.99

2/13/2023 01:18,22.24,63.00,0.99

2/13/2023 01:33,22.23,63.00,0.99

2/13/2023 01:48,22.18,63.00,0.99

2/13/2023 02:03,22.13,64.00,0.96

2/13/2023 02:18,22.11,64.00,0.96

2/13/2023 02:33,22.13,64.00,0.96

2/13/2023 02:48,22.10,64.00,0.96

2/13/2023 03:03,22.06,64.00,0.96

2/13/2023 03:18,22.03,64.00,0.95

2/13/2023 03:33,22.04,64.00,0.95

2/13/2023 03:48,22.04,64.00,0.95

2/13/2023 04:03,22.04,64.00,0.95

2/13/2023 04:18,21.99,64.00,0.95

2/13/2023 04:33,21.97,64.00,0.95

